Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,EmissionsPenalty,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
49,1,LTS,E5COMDSL,,,,2018,1.1304,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2019,1.3405,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2020,1.156,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2021,1.3159,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2022,1.228,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2023,1.2225,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2024,1.2643,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2025,1.3062,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2026,1.329,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2027,1.3518,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2028,1.3746,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2029,1.3974,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2030,1.4202,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2031,1.4029,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2032,1.3855,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2033,1.3682,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2034,1.3508,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2035,1.3335,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2036,1.3161,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2037,1.2988,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2038,1.2814,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2039,1.2641,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2040,1.2467,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2041,1.1992,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2042,1.1517,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2043,1.1041,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2044,1.0566,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2045,1.0091,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2046,0.9616,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2047,0.914,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2048,0.8665,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2049,0.819,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMDSL,,,,2050,0.7715,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMGSL,,,,2018,0.0322,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMGSL,,,,2019,0.0012,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMGSL,,,,2020,0.0011,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMGSL,,,,2021,0.0013,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMGSL,,,,2022,0.0016,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMGSL,,,,2023,0.0016,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMGSL,,,,2024,0.0017,,,,,,,,,,,,,,,,,,,,,,
49,1,LTS,E5COMGSL,,,,2025,0.0017,,,,,,,,,,,,,,,,,,,,,,
